"si_id","tribal_code","state_code","county_code","site_number","parameter_code","poc","dv_year","edt_id","co_1hr_2nd_max_value","co_1hr_2nd_max_date_time","co_8hr_2nd_max_value","co_8hr_2nd_max_date_time","linked_site_indicator","address","local_site_name","latitude","longitude","state_name","county_name","cbsa_name","tribe_name","select_date","dv_validity_ind"
"97689",,"48","453","1068","42101","1","2021","5","2.2","2020-02-02 00:00:00","1.6","2020-12-05 02:00:00",,"8912 N IH 35 SVRD SB","Austin North Interstate 35","30.35386","-97.69166","Texas","Travis","Austin-Round Rock, TX",,"2021-01-01 00:00:00","Y"
"97689",,"48","453","1068","42101","1","2022","5","2.1","2022-01-13 21:00:00","1.4","2021-11-23 01:00:00",,"8912 N IH 35 SVRD SB","Austin North Interstate 35","30.35386","-97.69166","Texas","Travis","Austin-Round Rock, TX",,"2022-01-01 00:00:00","Y"
"97689",,"48","453","1068","42101","1","2023","5","2.5","2023-12-31 21:00:00","1.5","2023-12-31 23:00:00",,"8912 N IH 35 SVRD SB","Austin North Interstate 35","30.35386","-97.69166","Texas","Travis","Austin-Round Rock, TX",,"2023-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2014","5","2.9","2014-11-23 18:00:00","1.4","2014-11-27 01:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2014-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2015","5","3.5","2015-01-17 22:00:00","2.2","2015-01-27 01:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2015-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2016","5","3.5","2015-01-17 22:00:00","2.2","2015-01-27 01:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2016-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2017","5","2.6","2016-01-28 22:00:00","1.6","2016-11-16 00:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2017-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2018","5","2.7","2018-12-16 01:00:00","1.5","2018-10-27 02:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2018-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2019","5","3.7","2019-12-13 23:00:00","2.8","2019-01-05 02:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2019-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2020","5","3.7","2019-12-13 23:00:00","2.8","2019-01-05 02:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2020-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2021","5","3.3","2020-12-24 22:00:00","1.9","2020-12-08 02:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2021-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2022","5","1.8","2021-01-17 21:00:00",".9","2021-02-01 23:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2022-01-01 00:00:00","Y"
"15765",,"48","479","0016","42101","1","2023","5","2.8","2023-12-03 00:00:00","1.1","2023-11-17 23:00:00",,"West End Washington Street","Laredo College","27.507904","-99.523949","Texas","Webb","Laredo, TX",,"2023-01-01 00:00:00","Y"
"15766",,"48","479","0017","42101","1","2014","5","2.2","2013-12-01 19:00:00","1.2","2013-12-03 20:00:00",,"700 Zaragosa St","Laredo Bridge","27.501826","-99.502984","Texas","Webb","Laredo, TX",,"2014-01-01 00:00:00","Y"
"15766",,"48","479","0017","42101","1","2015","5","2.8","2015-01-03 20:00:00","1.2","2014-11-27 00:00:00",,"700 Zaragosa St","Laredo Bridge","27.501826","-99.502984","Texas","Webb","Laredo, TX",,"2015-01-01 00:00:00","Y"
"15766",,"48","479","0017","42101","1","2016","5","2.8","2015-01-03 20:00:00","1.3","2016-11-15 23:00:00",,"700 Zaragosa St","Laredo Bridge","27.501826","-99.502984","Texas","Webb","Laredo, TX",,"2016-01-01 00:00:00","Y"
"15766",,"48","479","0017","42101","1","2017","5","2.6","2016-01-28 21:00:00","1.3","2016-11-15 23:00:00",,"700 Zaragosa St","Laredo Bridge","27.501826","-99.502984","Texas","Webb","Laredo, TX",,"2017-01-01 00:00:00","Y"
"15766",,"48","479","0017","42101","1","2018","5","2","2017-02-07 20:00:00","1.2","2017-01-23 12:00:00",,"700 Zaragosa St","Laredo Bridge","27.501826","-99.502984","Texas","Webb","Laredo, TX",,"2018-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2018","5","1.5","2018-11-15 07:00:00",".9","2018-11-15 01:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2018-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2019","5","1.7","2019-12-04 08:00:00",".9","2019-01-05 10:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2020","5","1.7","2020-12-08 21:00:00","1.3","2020-12-06 01:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2021","5","1.7","2020-12-08 21:00:00","1.3","2020-12-06 01:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2021-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2022","5","1.5","2022-01-24 08:00:00","1.1","2021-11-30 23:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2022-01-01 00:00:00","Y"
"104256",,"49","035","2005","42101","1","2023","5","1.5","2022-01-24 08:00:00",".9","2023-12-16 01:00:00",,"8449 S. Monroe St.","Copper View","40.598056","-111.894167","Utah","Salt Lake","Salt Lake City, UT",,"2023-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2014","5","2.9","2014-01-21 08:00:00","1.7","2013-01-22 10:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2014-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2015","5","3.3","2015-01-06 08:00:00","1.7","2014-01-16 01:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2015-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2016","5","3.3","2015-01-06 08:00:00","1.7","2015-01-06 09:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2016-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2017","5","4.8","2017-01-20 14:00:00","1.5","2017-12-29 02:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2017-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2018","5","4.8","2017-01-20 14:00:00","1.5","2017-12-29 02:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2018-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2019","5","2.1","2018-01-05 08:00:00","1.4","2018-01-05 11:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2020","5","1.8","2019-01-10 07:00:00","1.1","2020-01-20 10:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2021","5","1.6","2021-02-02 08:00:00","1.1","2020-01-20 10:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2021-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2022","5","1.7","2022-01-13 08:00:00","1.1","2022-12-20 00:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2022-01-01 00:00:00","Y"
"15845",,"49","035","3006","42101","1","2023","5","1.7","2022-01-13 08:00:00","1.1","2022-12-20 00:00:00",,"1675 SOUTH 600 EAST, SALT LAKE CITY","Hawthorne","40.736389","-111.872222","Utah","Salt Lake","Salt Lake City, UT",,"2023-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2018","5","4.4","2018-08-29 23:00:00","2.8","2018-08-30 01:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2018-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2019","5","4.4","2018-08-29 23:00:00","2.8","2018-08-30 01:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2020","5","1.9","2020-09-11 19:00:00","1.2","2019-11-01 08:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2021","5","1.9","2020-09-11 19:00:00","1.2","2020-11-30 09:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2021-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2022","5","1.9","2021-01-21 07:00:00","1.1","2021-02-01 08:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2022-01-01 00:00:00","Y"
"93647",,"49","035","3010","42101","1","2023","5","1.5","2022-01-19 08:00:00","1.2","2023-12-16 08:00:00",,"1250 NORTH 1400 WEST","ROSE PARK","40.78422","-111.931","Utah","Salt Lake","Salt Lake City, UT",,"2023-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","1","2019","5","1.9","2019-11-01 07:00:00","1.3","2019-11-04 08:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","1","2020","5","1.9","2019-11-01 07:00:00","1.3","2019-11-04 08:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","1","2021","5","1.9","2021-11-23 08:00:00","1.3","2021-12-01 01:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2021-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","1","2022","5","1.9","2021-11-23 08:00:00","1.3","2021-12-01 01:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2022-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","1","2023","5","2.1","2023-12-21 07:00:00","1.4","2023-12-16 04:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2023-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","2","2019","5","1.9","2019-11-01 07:00:00","1.5","2019-11-09 02:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"104566",,"49","035","3015","42101","2","2020","5","1.9","2019-11-01 07:00:00","1.5","2019-11-09 02:00:00",,"240 N 1950 W","Utah Technical Center","40.777145","-111.945849","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"104474",,"49","035","4002","42101","1","2019","5","1.6","2019-01-08 08:00:00","1.2","2019-01-05 08:00:00",,"4951 South Galleria Dr","Near Road","40.662961","-111.901851","Utah","Salt Lake","Salt Lake City, UT",,"2019-01-01 00:00:00","Y"
"104474",,"49","035","4002","42101","1","2020","5","1.6","2019-01-08 08:00:00","1.2","2019-01-05 08:00:00",,"4951 South Galleria Dr","Near Road","40.662961","-111.901851","Utah","Salt Lake","Salt Lake City, UT",,"2020-01-01 00:00:00","Y"
"104474",,"49","035","4002","42101","1","2021","5","1.6","2021-12-21 09:00:00","1.2","2021-12-22 06:00:00",,"4951 South Galleria Dr","Near Road","40.662961","-111.901851","Utah","Salt Lake","Salt Lake City, UT",,"2021-01-01 00:00:00","Y"
"104474",,"49","035","4002","42101","1","2022","5","1.8","2022-12-19 17:00:00","1.2","2022-12-19 09:00:00",,"4951 South Galleria Dr","Near Road","40.662961","-111.901851","Utah","Salt Lake","Salt Lake City, UT",,"2022-01-01 00:00:00","Y"
"104474",,"49","035","4002","42101","1","2023","5","1.8","2022-12-19 17:00:00","1.2","2022-12-19 09:00:00",,"4951 South Galleria Dr","Near Road","40.662961","-111.901851","Utah","Salt Lake","Salt Lake City, UT",,"2023-01-01 00:00:00","Y"
"96786",,"49","047","5632","42101","1","2014","5","2.3","2013-05-10 22:00:00","1.8","2013-05-11 00:00:00",,"Accessed from Dragon Road/145-S, Uintah Co, UT",,"39.868622","-109.097302","Utah","Uintah","Vernal, UT",,"2014-01-01 00:00:00","Y"
"15871",,"49","049","0002","42101","1","2014","5","3","2013-01-22 09:00:00","2.1","2013-12-18 08:00:00",,"1355 NORTH 200 WEST PROVO UT","North Provo","40.253611","-111.663056","Utah","Utah","Provo-Orem, UT",,"2014-01-01 00:00:00","Y"
"15871",,"49","049","0002","42101","1","2015","5","2.9","2015-01-05 08:00:00","2.1","2015-01-07 10:00:00",,"1355 NORTH 200 WEST PROVO UT","North Provo","40.253611","-111.663056","Utah","Utah","Provo-Orem, UT",,"2015-01-01 00:00:00","Y"
"15871",,"49","049","0002","42101","1","2016","5","2.9","2015-01-05 08:00:00","2.1","2015-01-07 10:00:00",,"1355 NORTH 200 WEST PROVO UT","North Provo","40.253611","-111.663056","Utah","Utah","Provo-Orem, UT",,"2016-01-01 00:00:00","Y"
"15871",,"49","049","0002","42101","1","2017","5","2.2","2016-01-28 08:00:00","1.6","2017-12-13 08:00:00",,"1355 NORTH 200 WEST PROVO UT","North Provo","40.253611","-111.663056","Utah","Utah","Provo-Orem, UT",,"2017-01-01 00:00:00","Y"
"15871",,"49","049","0002","42101","1","2018","5","2.1","2017-10-25 07:00:00","1.6","2017-12-13 08:00:00",,"1355 NORTH 200 WEST PROVO UT","North Provo","40.253611","-111.663056","Utah","Utah","Provo-Orem, UT",,"2018-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2018","5",".7","2018-11-21 19:00:00",".5","2018-12-05 23:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2018-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2019","5","1.2","2019-12-17 08:00:00","1","2019-12-17 09:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2019-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2020","5","1.2","2019-12-17 08:00:00","1","2019-12-17 09:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2020-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2021","5","1.5","2021-12-22 18:00:00","1","2021-12-07 00:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2021-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2022","5","1.5","2021-12-22 18:00:00","1","2021-12-07 00:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2022-01-01 00:00:00","Y"
"15880",,"49","049","4001","42101","2","2023","5","1.1","2022-01-24 08:00:00",".8","2023-02-11 23:00:00",,"30 NORTH MAIN STREET, LINDON, UTAH","Lindon","40.341389","-111.713611","Utah","Utah","Provo-Orem, UT",,"2023-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2014","5","7.3","2014-09-17 11:00:00","2","2014-01-03 01:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2014-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2015","5","7.3","2014-09-17 11:00:00","2","2014-01-03 01:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2015-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2016","5","2.6","2015-01-08 08:00:00","1.7","2015-01-06 11:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2016-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2017","5","2.7","2017-01-08 18:00:00","1.7","2017-02-09 23:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2017-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2018","5","2.7","2017-01-08 18:00:00","1.7","2017-02-09 23:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2018-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2019","5","2.1","2019-04-12 01:00:00","1.3","2019-03-27 07:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2019-01-01 00:00:00","Y"
"15899",,"49","057","0002","42101","1","2020","5","2.1","2019-04-12 01:00:00","1.3","2019-03-27 07:00:00",,"228 32ND STREET, OGDEN, UTAH","Ogden","41.206321","-111.975524","Utah","Weber","Ogden-Clearfield, UT",,"2020-01-01 00:00:00","Y"
"15903",,"49","057","0006","42101","1","2014","5","7.8","2013-08-08 15:00:00","2.7","2013-08-08 18:00:00",,"2540 S. WASHINGTON BLVD., OGDEN, UTAH","UTM COORDINATES = ROOF OF BLDG. DIRECTLY ABOVE INLET PROBE","41.219722","-111.969444","Utah","Weber","Ogden-Clearfield, UT",,"2014-01-01 00:00:00","Y"
"15907",,"49","057","1003","42101","1","2019","5",".9","2019-11-01 07:00:00",".5","2019-10-15 10:00:00",,"425 W 2550 NORTH, OGDEN, UTAH","Harrisville","41.303614","-111.987871","Utah","Weber","Ogden-Clearfield, UT",,"2019-01-01 00:00:00","Y"
"15907",,"49","057","1003","42101","1","2020","5","1.3","2020-05-27 08:00:00",".6","2020-02-22 02:00:00",,"425 W 2550 NORTH, OGDEN, UTAH","Harrisville","41.303614","-111.987871","Utah","Weber","Ogden-Clearfield, UT",,"2020-01-01 00:00:00","Y"
"15907",,"49","057","1003","42101","1","2021","5","1.3","2020-05-27 08:00:00","1","2021-12-23 02:00:00",,"425 W 2550 NORTH, OGDEN, UTAH","Harrisville","41.303614","-111.987871","Utah","Weber","Ogden-Clearfield, UT",,"2021-01-01 00:00:00","Y"
"15907",,"49","057","1003","42101","1","2022","5","1.2","2022-02-07 08:00:00","1","2021-12-23 02:00:00",,"425 W 2550 NORTH, OGDEN, UTAH","Harrisville","41.303614","-111.987871","Utah","Weber","Ogden-Clearfield, UT",,"2022-01-01 00:00:00","Y"
"15907",,"49","057","1003","42101","1","2023","5","1.2","2022-02-07 08:00:00",".8","2022-01-30 02:00:00",,"425 W 2550 NORTH, OGDEN, UTAH","Harrisville","41.303614","-111.987871","Utah","Weber","Ogden-Clearfield, UT",,"2023-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2014","5",".7","2014-04-10 06:00:00",".5","2013-12-23 09:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2014-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2015","5",".7","2014-04-10 06:00:00",".4","2014-01-10 16:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2015-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2016","5",".4","2016-08-18 20:00:00",".3","2015-02-19 11:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2016-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2017","5",".6","2017-08-18 11:00:00",".4","2017-08-18 11:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2017-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2018","5",".6","2017-08-18 11:00:00",".4","2017-08-18 11:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2018-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2019","5",".3","2018-03-17 01:00:00",".3","2018-03-17 03:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2019-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2020","5",".2","2020-02-02 08:00:00",".2","2019-01-19 19:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2020-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2021","5",".5","2021-07-26 14:00:00",".4","2021-07-26 13:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2021-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2022","5",".5","2021-07-26 14:00:00",".4","2021-07-26 13:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2022-01-01 00:00:00","Y"
"15923",,"50","007","0007","42101","1","2023","5",".8","2023-06-25 18:00:00",".5","2023-06-26 02:00:00",,"58 HARVEY ROAD, Underhill, Vermont","PROCTOR MAPLE RESEARCH CTR","44.52839","-72.86884","Vermont","Chittenden","Burlington-South Burlington, VT",,"2023-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2014","5","1.6","2014-10-25 06:00:00",".9","2013-05-20 20:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2014-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2015","5","1.6","2014-10-25 06:00:00",".6","2014-01-05 19:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2015-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2016","5",".9","2016-03-07 18:00:00",".7","2016-11-18 22:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2016-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2017","5","1","2017-03-18 22:00:00",".7","2016-11-18 22:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2017-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2018","5","1","2017-03-18 22:00:00",".6","2017-01-17 12:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2018-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2019","5","1.1","2019-03-01 18:00:00",".6","2018-09-15 19:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2019-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2020","5","1.1","2019-03-01 18:00:00",".6","2019-02-04 14:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2020-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2021","5",".9","2020-01-24 20:00:00",".6","2020-02-24 22:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2021-01-01 00:00:00","Y"
"91436",,"50","007","0014","42101","1","2022","5",".7","2021-06-06 18:00:00",".6","2021-07-20 13:00:00",,"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont","City of Burlington Parking Lot","44.4762","-73.2106","Vermont","Chittenden","Burlington-South Burlington, VT",,"2022-01-01 00:00:00","Y"
"15931",,"50","021","0002","42101","1","2014","5","2.9","2013-01-09 09:00:00","1.3","2013-01-08 09:00:00",,"96 STATE STREET, Rutland, Vermont","State of Vermont District Court Parking Lot","43.608056","-72.982778","Vermont","Rutland","Rutland, VT",,"2014-01-01 00:00:00","Y"
"15931",,"50","021","0002","42101","1","2015","5","3.5","2015-02-06 07:00:00","1.4","2015-02-17 09:00:00",,"96 STATE STREET, Rutland, Vermont","State of Vermont District Court Parking Lot","43.608056","-72.982778","Vermont","Rutland","Rutland, VT",,"2015-01-01 00:00:00","Y"
"15931",,"50","021","0002","42101","1","2016","5","3.5","2015-02-06 07:00:00","1.4","2015-02-17 09:00:00",,"96 STATE STREET, Rutland, Vermont","State of Vermont District Court Parking Lot","43.608056","-72.982778","Vermont","Rutland","Rutland, VT",,"2016-01-01 00:00:00","Y"
"15931",,"50","021","0002","42101","1","2017","5","1.5","2016-01-21 08:00:00",".7","2016-01-06 11:00:00",,"96 STATE STREET, Rutland, Vermont","State of Vermont District Court Parking Lot","43.608056","-72.982778","Vermont","Rutland","Rutland, VT",,"2017-01-01 00:00:00","Y"
